document_id,class_label,source,source_url,format_type,template_id,language,page_count,pii_status,redaction_status,license_status,split,labeled_by,date_added,notes
FIR_ICDAR_0001,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Airport; field_annotations=yes; original_filename=Airport PSAIRPORT-0004-2017-2711__1.jpg
FIR_ICDAR_0284,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0105-2017-1202__1.jpg
FIR_ICDAR_0285,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0106-2017-1612__1.jpg
FIR_ICDAR_0286,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0107-2017-1578__1.jpg
FIR_ICDAR_0287,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0108-2017-1983__1.jpg
FIR_ICDAR_0288,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0109-2017-2365__1.jpg
FIR_ICDAR_0289,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0110-2017-3132__1.jpg
FIR_ICDAR_0290,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0111-2017-3455__1.jpg
FIR_ICDAR_0291,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0112-2017-4196__1.jpg
FIR_ICDAR_0292,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0113-2017-5336__1.jpg
FIR_ICDAR_0293,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0114-2017-5764__1.jpg
FIR_ICDAR_0294,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0115-2017-5789__1.jpg
FIR_ICDAR_0295,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0116-2017-5733__1.jpg
FIR_ICDAR_0296,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0117-2017-7825__1.jpg
FIR_ICDAR_0297,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0118-2017-8167__1.jpg
FIR_ICDAR_0298,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0119-2017-8072__1.jpg
FIR_ICDAR_0299,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0120-2017-8623__1.jpg
FIR_ICDAR_0300,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0121-2017-7977__1.jpg
FIR_ICDAR_0301,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0122-2017-2304__1.jpg
FIR_ICDAR_0302,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0123-2017-3110__1.jpg
FIR_ICDAR_0303,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0124-2017-3102__1.jpg
FIR_ICDAR_0304,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0125-2017-3484__1.jpg
FIR_ICDAR_0305,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0126-2017-4666__1.jpg
FIR_ICDAR_0306,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0127-2017-5323__1.jpg
FIR_ICDAR_0307,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0128-2017-5391__1.jpg
FIR_ICDAR_0308,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0129-2017-5754__1.jpg
FIR_ICDAR_0309,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0130-2017-5777__1.jpg
FIR_ICDAR_0310,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0131-2017-5735__1.jpg
FIR_ICDAR_0311,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0132-2017-6666__1.jpg
FIR_ICDAR_0312,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0133-2017-1056__1.jpg
FIR_ICDAR_0313,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0134-2017-9877__1.jpg
FIR_ICDAR_0314,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0135-2017-2524__1.jpg
FIR_ICDAR_0315,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0136-2017-2553__1.jpg
FIR_ICDAR_0316,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0137-2017-2921__1.jpg
FIR_ICDAR_0317,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0138-2017-3231__1.jpg
FIR_ICDAR_0318,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0139-2017-3674__1.jpg
FIR_ICDAR_0319,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0140-2017-3704__1.jpg
FIR_ICDAR_0320,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0141-2017-4466__1.jpg
FIR_ICDAR_0321,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0142-2017-4460__1.jpg
FIR_ICDAR_0322,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0143-2017-4823__1.jpg
FIR_ICDAR_0323,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0144-2017-4861__1.jpg
FIR_ICDAR_0324,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0145-2017-4859__1.jpg
FIR_ICDAR_0325,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0146-2017-7844__1.jpg
FIR_ICDAR_0326,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0147-2017-7787__1.jpg
FIR_ICDAR_0327,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0148-2017-1164__1.jpg
FIR_ICDAR_0328,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0149-2017-1181__1.jpg
FIR_ICDAR_0329,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Bidhannagar South; field_annotations=yes; original_filename=Bidhannagar South PSBDN-SOUTH-0150-2017-1924__1.jpg
FIR_ICDAR_0330,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS40-20__1.jpg
FIR_ICDAR_0331,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS41-20__1.jpg
FIR_ICDAR_0332,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS42-20__1.jpg
FIR_ICDAR_0333,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS43-20__1.jpg
FIR_ICDAR_0334,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS44-20__1.jpg
FIR_ICDAR_0335,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS45-20__1.jpg
FIR_ICDAR_0336,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS46-20__1.jpg
FIR_ICDAR_0337,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS47-20__1.jpg
FIR_ICDAR_0338,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS48-20__1.jpg
FIR_ICDAR_0339,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS49-2020__1.jpg
FIR_ICDAR_0340,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS50-2020__1.jpg
FIR_ICDAR_0341,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS51-21__1.jpg
FIR_ICDAR_0342,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS52-21__1.jpg
FIR_ICDAR_0343,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS52__1.jpg
FIR_ICDAR_0344,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS53-21__1.jpg
FIR_ICDAR_0345,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS54-21__1.jpg
FIR_ICDAR_0346,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS55-21__1.jpg
FIR_ICDAR_0347,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS56-21__1.jpg
FIR_ICDAR_0348,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS56__1.jpg
FIR_ICDAR_0349,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS57-21__1.jpg
FIR_ICDAR_0350,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS58-21__1.jpg
FIR_ICDAR_0351,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS59-21__1.jpg
FIR_ICDAR_0352,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS60-21__1.jpg
FIR_ICDAR_0353,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS61-21__1.jpg
FIR_ICDAR_0354,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS63-21__1.jpg
FIR_ICDAR_0355,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS63__1.jpg
FIR_ICDAR_0356,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS64%202020__1.jpg
FIR_ICDAR_0357,FIR,FIR_Dataset_ICDAR2023,https://github.com/LegalDocumentProcessing/FIR_Dataset_ICDAR2023,jpg,,mixed/unknown,1,contains_pii,not_redacted,repository_MIT_verify_data_license,pending,dataset_provenance,2026-09-08,Source group: Cyber-Crime; field_annotations=yes; original_filename=Cyber-Crime PS64-21__1.jpg
